"X1","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN","CITY"
4,"rpdvf8",-1.79901123046875,138.982543945312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.79901123046875&longitude=138.982543945312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
6,"rpdvf8",-1.79901123046875,138.982543945312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.79901123046875&longitude=138.982543945312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
7,"qyugjp",-6.46270751953125,130.654907226562,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-6.46270751953125&longitude=130.654907226562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
18,"wbdt05",3.71063232421875,127.271118164062,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.71063232421875&longitude=127.271118164062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
20,"rp22n5",-4.19952392578125,135.620727539062,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.19952392578125&longitude=135.620727539062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
21,"qr83xx",-2.50762939453125,101.936645507812,0.00274658203125,0.0054931640625,4.4,35,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-2.50762939453125&longitude=101.936645507812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
29,"qyugjp",-6.46270751953125,130.654907226562,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-6.46270751953125&longitude=130.654907226562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
35,"qz770m",-3.66119384765625,128.336791992188,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.66119384765625&longitude=128.336791992188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
37,"qyugjp",-6.46270751953125,130.654907226562,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-6.46270751953125&longitude=130.654907226562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
41,"w8p4wm",0.46966552734375,122.623901367188,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=0.46966552734375&longitude=122.623901367188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
43,"qz770m",-3.66119384765625,128.336791992188,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.66119384765625&longitude=128.336791992188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
46,"qr83xx",-2.50762939453125,101.936645507812,0.00274658203125,0.0054931640625,4.4,35,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-2.50762939453125&longitude=101.936645507812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
52,"wbe3y7",3.13934326171875,128.600463867188,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.13934326171875&longitude=128.600463867188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
61,"qz770m",-3.66119384765625,128.336791992188,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.66119384765625&longitude=128.336791992188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
70,"wbe3y7",3.13934326171875,128.600463867188,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.13934326171875&longitude=128.600463867188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
72,"rpdvf8",-1.79901123046875,138.982543945312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.79901123046875&longitude=138.982543945312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
76,"rp22n5",-4.19952392578125,135.620727539062,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.19952392578125&longitude=135.620727539062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
